n,n_quarters,r2_avg,fin_neg_prop_coef,fin_neg_prop_t,log_size_coef,log_size_t,log_bm_coef,log_bm_t,log_turnover_coef,log_turnover_t,ff_alpha_pre_coef,ff_alpha_pre_t,nasdaq_coef,nasdaq_t,io_coef,io_t,coef,t,panel,config,ff48,cell,sentiment_var,fin_neg_tfidf_full_coef,fin_neg_tfidf_full_t,fin_neg_prop_mda_coef,fin_neg_prop_mda_t,fin_neg_tfidf_mda_coef,fin_neg_tfidf_mda_t
48246,60,0.01834434011463753,,,0.027340042050715652,0.7901126186024705,0.21794396211037062,2.026562671864432,-0.4207670747616111,-2.3246620041395194,0.18170412147183812,1.3387463171766323,-0.4544080350444403,-2.3670471924791454,1.3032694622186995,2.643740439284019,-0.21716270993370895,-3.819015957275251,dict_pos_only,I_winsor_within_quarter,False,V_col2_prop_mda,fin_neg_prop_mda,,,-0.21716270993370895,-3.819015957275251,,
48246,60,0.019041629591209076,,,0.03990974733525007,1.142643537539931,0.20865485463493771,1.9399968541510546,-0.41237296221636394,-2.322740974104473,0.17763759557166214,1.2935522352986655,-0.4394155683512793,-2.3594079343234937,1.264653766646255,2.6149117656804655,-0.013862109059432071,-2.979744328607395,dict_pos_only,I_winsor_within_quarter,False,V_col4_tfidf_mda,fin_neg_tfidf_mda,,,,,-0.013862109059432071,-2.979744328607395
50792,60,0.023095285337199265,-0.2668299943112381,-2.925537828535958,0.01768512048867396,0.4490315650293932,0.12458188711770724,1.488666733787636,-0.35008877257720095,-2.4353865596254756,0.12097069251446217,0.9480005082819014,-0.28922316536175485,-1.7570695659033253,1.0874468798786319,2.3543043884707435,-0.2668299943112381,-2.925537828535958,dict_pos_only,J_no_winsor,True,IV_col2_prop,fin_neg_prop,,,,,,
50792,60,0.025628534819364328,,,0.025480582375327698,0.6324284079007725,0.11956584784763508,1.4325788932830568,-0.3472727210140961,-2.4917021150634198,0.11620658944048982,0.9068096960482139,-0.28075813968285274,-1.7462797430680763,1.0725869980256877,2.3731708641795075,-0.008256273572979393,-2.314594026264249,dict_pos_only,J_no_winsor,True,IV_col4_tfidf,fin_neg_tfidf_full,-0.008256273572979393,-2.314594026264249,,,,
48246,60,0.022317424490078824,,,0.01824903029017546,0.44821037136266234,0.13054755266905652,1.5821300500424804,-0.3790738530131248,-2.5203233135552026,0.10874633619842294,0.8031239501618685,-0.29235089196166136,-1.7417129074867312,1.184694754617405,2.531072508518853,-0.2241436281606901,-3.4917447177937593,dict_pos_only,J_no_winsor,True,V_col2_prop_mda,fin_neg_prop_mda,,,-0.2241436281606901,-3.4917447177937593,,
48246,60,0.022770947206242887,,,0.030706690073225452,0.7497551276919708,0.1262895088020777,1.528761401544106,-0.37081308904847704,-2.516937868582571,0.1022392448935443,0.7540251333627893,-0.2771431057192498,-1.687565375662577,1.1584804425798412,2.5166573760813242,-0.01537157275822439,-3.292399908763625,dict_pos_only,J_no_winsor,True,V_col4_tfidf_mda,fin_neg_tfidf_mda,,,,,-0.01537157275822439,-3.292399908763625
50792,60,0.016852670779413905,-0.28268437281552616,-3.542171622949674,0.026977337374327823,0.7174478152842413,0.22215006598343237,1.986557913530759,-0.43624051860014623,-2.4019923000278034,0.18752492429704543,1.4318777400145504,-0.4565687869969863,-2.3367775886315685,1.1986722608830003,2.5102151351853492,-0.28268437281552616,-3.542171622949674,dict_pos_only,J_no_winsor,False,IV_col2_prop,fin_neg_prop,,,,,,
50792,60,0.01818150032643299,,,0.036368295798096084,0.946231767725792,0.21406053269575026,1.9237413380406516,-0.42695320832551564,-2.4291906501298133,0.1811312639587438,1.3731705259070233,-0.4486662987452911,-2.34127084469373,1.1682217122998944,2.518003701418427,-0.008739759028809099,-2.8373243050231043,dict_pos_only,J_no_winsor,False,IV_col4_tfidf,fin_neg_tfidf_full,-0.008739759028809099,-2.8373243050231043,,,,
48246,60,0.017341119552729527,,,0.018524095040108643,0.4831480442921928,0.22628898640055034,2.1270002167687707,-0.45531614315382346,-2.460186678782332,0.1841577672896572,1.3556569791605202,-0.46935594381632484,-2.3600475320312615,1.3101010948197467,2.700863760594783,-0.2315714044937047,-3.791402551212046,dict_pos_only,J_no_winsor,False,V_col2_prop_mda,fin_neg_prop_mda,,,-0.2315714044937047,-3.791402551212046,,
48246,60,0.017546471752573532,,,0.03255370256087469,0.8375037256295182,0.2184545573952397,2.0372990667437416,-0.44555778918240263,-2.4606934902360633,0.17898023290650467,1.3058301435474313,-0.4525237576723583,-2.3521636848068583,1.2666119318027864,2.6811532968461402,-0.015262944154695158,-3.176125349502269,dict_pos_only,J_no_winsor,False,V_col4_tfidf_mda,fin_neg_tfidf_mda,,,,,-0.015262944154695158,-3.176125349502269
48741,60,0.021105108796530252,-0.27374287252942053,-3.132033248036686,0.02875728544353776,0.8282758209821198,0.1337648499732649,1.6425864927496692,-0.3002825536995475,-2.337051978402244,0.15914971588594798,1.2022277423144065,-0.2942434832119476,-1.8759733645463725,1.0825909963428677,2.3966815773281502,-0.27374287252942053,-3.132033248036686,dict_pos_only,K_drop_ff48_qtr_lt_5,True,IV_col2_prop,fin_neg_prop,,,,,,
48741,60,0.022929272228052137,,,0.03742533540418348,1.0549655244543859,0.1299053531898898,1.5967811671024201,-0.29562321318234863,-2.362862252204798,0.15346835533358366,1.1563474929678375,-0.2873111426548429,-1.8723061946482344,1.0717316761056799,2.400488954646274,-0.00887631573349112,-2.8248397627422617,dict_pos_only,K_drop_ff48_qtr_lt_5,True,IV_col4_tfidf,fin_neg_tfidf_full,-0.00887631573349112,-2.8248397627422617,,,,
46110,60,0.02451765983541591,,,0.03184644352095015,0.8995789347065468,0.14115085975909175,1.7385195738864136,-0.3279026387822985,-2.437884490974338,0.15790981170747176,1.1403557165561575,-0.29417798590204136,-1.8135325559383095,1.1749828343025432,2.538899824258549,-0.2031090659339606,-3.3946418410987436,dict_pos_only,K_drop_ff48_qtr_lt_5,True,V_col2_prop_mda,fin_neg_prop_mda,,,-0.2031090659339606,-3.3946418410987436,,
46110,60,0.02505301540561152,,,0.04332612878172742,1.2375508343452029,0.1372767156227473,1.7098207045197913,-0.32098967470845985,-2.426299753203825,0.15161817725731125,1.08737122661427,-0.27975657892064204,-1.7561326844625607,1.1574918516655202,2.5231533589882424,-0.013357205936418572,-3.1355449276525227,dict_pos_only,K_drop_ff48_qtr_lt_5,True,V_col4_tfidf_mda,fin_neg_tfidf_mda,,,,,-0.013357205936418572,-3.1355449276525227
50792,60,0.017525136112173403,-0.2713460625653452,-3.6206515833345483,0.04336995049334656,1.2604724906961682,0.22622827808912607,2.200518851008758,-0.3963933674073263,-2.439687816939365,0.1881457122331905,1.3793195677520949,-0.42382629010586637,-2.4118687865846637,1.185475379406289,2.6971825366404025,-0.2713460625653452,-3.6206515833345483,dict_pos_only,K_drop_ff48_qtr_lt_5,False,IV_col2_prop,fin_neg_prop,,,,,,
50792,60,0.018933119404893128,,,0.052902182051529724,1.5124920737540273,0.2184215131543481,2.127878203190205,-0.38579353083743867,-2.4468887324689303,0.18035259401490075,1.3171092106158202,-0.4169135460552553,-2.416743866896933,1.1570051363349414,2.6866154026389135,-0.008652111971522308,-3.0362719453597395,dict_pos_only,K_drop_ff48_qtr_lt_5,False,IV_col4_tfidf,fin_neg_tfidf_full,-0.008652111971522308,-3.0362719453597395,,,,
48246,60,0.018385165571841503,,,0.03556470112823867,1.0319450132121952,0.22893882239455843,2.3221409964440354,-0.41336642654921635,-2.50110218077498,0.18712577544051553,1.3337733860898815,-0.4358937980579586,-2.4208369471795494,1.2871317156112663,2.8646148148596264,-0.21126449131011882,-3.7698992193397305,dict_pos_only,K_drop_ff48_qtr_lt_5,False,V_col2_prop_mda,fin_neg_prop_mda,,,-0.21126449131011882,-3.7698992193397305,,
48246,60,0.018839019002769623,,,0.04776923518708834,1.3845550350347757,0.2208337768206987,2.2413854009688237,-0.4056133534856787,-2.4977314816420897,0.18289952723434197,1.2901655097602607,-0.4219628673451914,-2.4109573259871406,1.2520517885249718,2.831598967961737,-0.013541661593703555,-3.273377674023161,dict_pos_only,K_drop_ff48_qtr_lt_5,False,V_col4_tfidf_mda,fin_neg_tfidf_mda,,,,,-0.013541661593703555,-3.273377674023161
44682,59,0.02625383472365364,-0.2673441814809979,-3.0323879749274196,0.024684045216362978,0.6822396830068025,0.11520985365792667,1.3102200220712616,-0.3107809064875252,-2.300309923312272,0.15371646877842235,1.0824102847402408,-0.3372787666421602,-2.0230954133041736,1.080732792299516,2.216505648771597,-0.2673441814809979,-3.0323879749274196,dict_pos_only,L_drop_ff48_qtr_lt_10,True,IV_col2_prop,fin_neg_prop,,,,,,
44682,59,0.02713597186433809,,,0.033160922577550635,0.8927100613494798,0.11323322346091969,1.2883642911594726,-0.301071770497102,-2.2848194581313277,0.14792524972521853,1.0392507779568774,-0.3301007976769742,-2.0165484601675074,1.0641707838081818,2.2042933281951935,-0.009717478717160544,-3.1220032171153806,dict_pos_only,L_drop_ff48_qtr_lt_10,True,IV_col4_tfidf,fin_neg_tfidf_full,-0.009717478717160544,-3.1220032171153806,,,,
42093,58,0.026387581479226166,,,0.02883817006224209,0.7873371867036273,0.1259461077919078,1.4340904244616304,-0.33640452095680795,-2.3679293497899643,0.1339991190180087,0.8915462508710466,-0.3349429710439591,-1.9418068060206626,1.1587812494002203,2.284884504866206,-0.19367423276534265,-3.2157063700639106,dict_pos_only,L_drop_ff48_qtr_lt_10,True,V_col2_prop_mda,fin_neg_prop_mda,,,-0.19367423276534265,-3.2157063700639106,,
42093,58,0.0281927026346757,,,0.04095312574158948,1.1254937406402643,0.12511852779508478,1.4371253665426968,-0.3303240565841026,-2.3601157994986175,0.1269386656738435,0.8380186560245865,-0.32130321027797537,-1.893793602931296,1.1416879002509088,2.2697842981907956,-0.01285560436316406,-2.875549826176361,dict_pos_only,L_drop_ff48_qtr_lt_10,True,V_col4_tfidf_mda,fin_neg_tfidf_mda,,,,,-0.01285560436316406,-2.875549826176361
50792,60,0.017525136112173403,-0.2713460625653452,-3.6206515833345483,0.04336995049334656,1.2604724906961682,0.22622827808912607,2.200518851008758,-0.3963933674073263,-2.439687816939365,0.1881457122331905,1.3793195677520949,-0.42382629010586637,-2.4118687865846637,1.185475379406289,2.6971825366404025,-0.2713460625653452,-3.6206515833345483,dict_pos_only,L_drop_ff48_qtr_lt_10,False,IV_col2_prop,fin_neg_prop,,,,,,
50792,60,0.018933119404893128,,,0.052902182051529724,1.5124920737540273,0.2184215131543481,2.127878203190205,-0.38579353083743867,-2.4468887324689303,0.18035259401490075,1.3171092106158202,-0.4169135460552553,-2.416743866896933,1.1570051363349414,2.6866154026389135,-0.008652111971522308,-3.0362719453597395,dict_pos_only,L_drop_ff48_qtr_lt_10,False,IV_col4_tfidf,fin_neg_tfidf_full,-0.008652111971522308,-3.0362719453597395,,,,
48246,60,0.018385165571841503,,,0.03556470112823867,1.0319450132121952,0.22893882239455843,2.3221409964440354,-0.41336642654921635,-2.50110218077498,0.18712577544051553,1.3337733860898815,-0.4358937980579586,-2.4208369471795494,1.2871317156112663,2.8646148148596264,-0.21126449131011882,-3.7698992193397305,dict_pos_only,L_drop_ff48_qtr_lt_10,False,V_col2_prop_mda,fin_neg_prop_mda,,,-0.21126449131011882,-3.7698992193397305,,
48246,60,0.018839019002769623,,,0.04776923518708834,1.3845550350347757,0.2208337768206987,2.2413854009688237,-0.4056133534856787,-2.4977314816420897,0.18289952723434197,1.2901655097602607,-0.4219628673451914,-2.4109573259871406,1.2520517885249718,2.831598967961737,-0.013541661593703555,-3.273377674023161,dict_pos_only,L_drop_ff48_qtr_lt_10,False,V_col4_tfidf_mda,fin_neg_tfidf_mda,,,,,-0.013541661593703555,-3.273377674023161
51008,60,0.02280224077664449,-0.28412848912010613,-3.217887243331749,0.030298380097988215,0.8809278954897228,0.12440214033539894,1.5452650913496773,-0.2986943778362798,-2.4019029451981546,0.13401011054046463,1.0329669409523194,-0.2772994284287408,-1.8725989891371535,1.0692954714424274,2.4803987045725115,-0.28412848912010613,-3.217887243331749,link_with_comphist,A_baseline_TSwt,True,IV_col2_prop,fin_neg_prop,,,,,,
51008,60,0.025287812486585227,,,0.03904238726211303,1.1146401564801895,0.11866937389467848,1.4731171242339276,-0.2973647679406124,-2.4535442832870262,0.12803332756767022,0.9850575226653481,-0.2713972371645059,-1.8719233761745335,1.0588305770568172,2.48593177114324,-0.00840999357275277,-2.6681126434998377,link_with_comphist,A_baseline_TSwt,True,IV_col4_tfidf,fin_neg_tfidf_full,-0.00840999357275277,-2.6681126434998377,,,,
48462,60,0.023621986523451065,,,0.030527273410440522,0.868896269379233,0.1286009935903321,1.592085582858937,-0.3278819614737774,-2.5105777293903855,0.1271698157875108,0.9378863621964313,-0.28054700012069106,-1.8407700364108652,1.1583754180206582,2.6274562865884645,-0.20542634919106256,-3.6088988673196765,link_with_comphist,A_baseline_TSwt,True,V_col2_prop_mda,fin_neg_prop_mda,,,-0.20542634919106256,-3.6088988673196765,,
48462,60,0.024460978316460356,,,0.04266851951183829,1.2242725483394294,0.12310878505369262,1.5391171101015528,-0.3220935772613097,-2.5039557962261654,0.12072638786550241,0.8855962697197691,-0.2686410923404431,-1.795785303902561,1.1377797963862522,2.6020303479681988,-0.013680541785312528,-3.43108740999057,link_with_comphist,A_baseline_TSwt,True,V_col4_tfidf_mda,fin_neg_tfidf_mda,,,,,-0.013680541785312528,-3.43108740999057
51008,60,0.017180483947173333,-0.28909276554689106,-3.790844178401676,0.0436962841007145,1.271796630788104,0.22605366086246384,2.2104445674615265,-0.3937853071262312,-2.4435284347711947,0.18594291400202645,1.3663137043692952,-0.42253115230657545,-2.427605534438371,1.1831499156649534,2.709256203867634,-0.28909276554689106,-3.790844178401676,link_with_comphist,A_baseline_TSwt,False,IV_col2_prop,fin_neg_prop,,,,,,
51008,60,0.01845062943471471,,,0.054149856567776766,1.5518887298192257,0.2178575566592264,2.1321727037472558,-0.38518908630361387,-2.459527030139895,0.17757983208162176,1.299084987942666,-0.41588749204649866,-2.4320335906673933,1.1545960036881053,2.696975388964103,-0.008810655516262401,-3.1018587386950394,link_with_comphist,A_baseline_TSwt,False,IV_col4_tfidf,fin_neg_tfidf_full,-0.008810655516262401,-3.1018587386950394,,,,
48462,60,0.017856467106328947,,,0.03514782270672524,1.0244548062001848,0.22838058576822462,2.325057693766296,-0.4125135024585132,-2.5145268593554113,0.18662742824492126,1.336075087776858,-0.43559122221753827,-2.4410363583806722,1.2877527902447765,2.880329213150019,-0.2138445481411938,-3.841464855717367,link_with_comphist,A_baseline_TSwt,False,V_col2_prop_mda,fin_neg_prop_mda,,,-0.2138445481411938,-3.841464855717367,,
48462,60,0.018350041561266652,,,0.048864040395425204,1.4213224651269327,0.2210714850715244,2.2525719546662226,-0.40572153149385887,-2.513588201411492,0.1808443546045882,1.2792393157755109,-0.42169557925245404,-2.4304266510350234,1.2501884516333917,2.8433784053168756,-0.013611618217896047,-3.318496394354527,link_with_comphist,A_baseline_TSwt,False,V_col4_tfidf_mda,fin_neg_tfidf_mda,,,,,-0.013611618217896047,-3.318496394354527
51008,60,0.02280224077664449,-0.16911841359169838,-1.5377303887786469,0.028496093439493803,0.7516646407023913,0.08004288996300202,1.022556330410705,-0.2760531391867979,-3.22927782636919,-0.19232149257533923,-1.2129975438044758,-0.07332956782320486,-0.6413957080013809,1.0700341412449024,3.349858910703193,-0.16911841359169838,-1.5377303887786469,link_with_comphist,B_equal_weight_FM,True,IV_col2_prop,fin_neg_prop,,,,,,
51008,60,0.025287812486585227,,,0.032018122851363275,0.8446291000289442,0.06049974446367899,0.7830326482625974,-0.29809166897527484,-3.7532237169617004,-0.1882260233767915,-1.1936196564959207,-0.07762942226295594,-0.6857388699937791,1.0706348639397318,3.373723039281313,-0.0009666335269167092,-0.20856351670529166,link_with_comphist,B_equal_weight_FM,True,IV_col4_tfidf,fin_neg_tfidf_full,-0.0009666335269167092,-0.20856351670529166,,,,
48462,60,0.023621986523451065,,,0.02968985752898495,0.7365986883177396,0.08844887706926856,1.0463190560316957,-0.29495609626086117,-3.1468693494931377,-0.20187609581594015,-1.242400457108752,-0.0914099825290226,-0.7644687979788386,1.219868910020137,4.066932016548194,-0.2291130728237257,-3.3476600133303482,link_with_comphist,B_equal_weight_FM,True,V_col2_prop_mda,fin_neg_prop_mda,,,-0.2291130728237257,-3.3476600133303482,,
48462,60,0.024460978316460356,,,0.04193609423422463,1.0338285020193998,0.07882556655017048,0.9467757080781704,-0.2930254432517247,-3.1833950652845755,-0.20432141761136702,-1.2561215105538264,-0.08146285836906282,-0.683575305030488,1.2036488286508011,4.048933356476854,-0.015194424968798274,-3.0912495951204453,link_with_comphist,B_equal_weight_FM,True,V_col4_tfidf_mda,fin_neg_tfidf_mda,,,,,-0.015194424968798274,-3.0912495951204453
51008,60,0.017180483947173333,-0.1724663290745182,-1.8034523579417319,0.01870724595892619,0.5370845718040959,0.1094799898544194,1.3538071600160348,-0.3064752133348517,-3.364292382963648,-0.07858451439059491,-0.561020208633506,-0.20342600970498032,-1.7967823235915128,1.2327167183234031,4.370767306691398,-0.1724663290745182,-1.8034523579417319,link_with_comphist,B_equal_weight_FM,False,IV_col2_prop,fin_neg_prop,,,,,,
51008,60,0.01845062943471471,,,0.022302036959421342,0.6494529767050382,0.09673184568021934,1.2111752571431287,-0.3187017863754523,-3.66865432156837,-0.07819991600245743,-0.5642942461030106,-0.20854941044088515,-1.903254010844873,1.2418137421815345,4.4895050881058545,-0.0026822379971070186,-0.7249432075976536,link_with_comphist,B_equal_weight_FM,False,IV_col4_tfidf,fin_neg_tfidf_full,-0.0026822379971070186,-0.7249432075976536,,,,
48462,60,0.017856467106328947,,,0.009876271896039561,0.2711389598273974,0.11364151120039193,1.331152784647275,-0.32270710882119835,-3.340699103906667,-0.0959638726367868,-0.6653192537874545,-0.21949190109324182,-1.9067898136229435,1.3712837852388695,4.849904999749735,-0.2316660045369336,-3.53068369018168,link_with_comphist,B_equal_weight_FM,False,V_col2_prop_mda,fin_neg_prop_mda,,,-0.2316660045369336,-3.53068369018168,,
48462,60,0.018350041561266652,,,0.02193424084958631,0.5955369888225591,0.10195965771866178,1.2173712610089893,-0.3185964608924896,-3.3770314202503977,-0.09271068254632774,-0.6486520782816505,-0.20860569621470879,-1.845537206063431,1.3393017404997027,4.791507977930485,-0.014751728712724333,-3.1251789599044475,link_with_comphist,B_equal_weight_FM,False,V_col4_tfidf_mda,fin_neg_tfidf_mda,,,,,-0.014751728712724333,-3.1251789599044475
51008,60,0.14987597756169854,-0.1310158317065046,-0.7637756532625947,0.0686551544993951,1.2717184866473774,0.00596863755441392,0.05095246053407798,-0.34329126796081705,-3.0571422601005955,-0.2893525718787876,-1.2481647437796148,0.03305043727710437,0.20856112610096925,0.7789870050726788,2.0289040089831536,-0.1310158317065046,-0.7637756532625947,link_with_comphist,C_WLS_1_over_n_same_date,True,IV_col2_prop,fin_neg_prop,,,,,,
51008,60,0.15030069725171744,,,0.06000885263554784,1.1240348244349019,-0.024692333907902497,-0.2101719323344647,-0.3567932035476425,-3.3730959086307433,-0.2819951952067859,-1.217204041761481,0.008571821129051277,0.05349261652988075,0.7880335375386416,2.0654623328813244,0.0017371116913062392,0.266971054222314,link_with_comphist,C_WLS_1_over_n_same_date,True,IV_col4_tfidf,fin_neg_tfidf_full,0.0017371116913062392,0.266971054222314,,,,
48462,60,0.14744662353372037,,,0.06277662282004684,1.1094150632939257,0.0027303956150793035,0.02163749460356136,-0.3594257798404804,-3.1098140840115827,-0.3576635732610404,-1.542011677711677,0.030728324282222816,0.1840026788605078,0.861159770248215,2.416288584386396,-0.15533801956589652,-1.6141402952749362,link_with_comphist,C_WLS_1_over_n_same_date,True,V_col2_prop_mda,fin_neg_prop_mda,,,-0.15533801956589652,-1.6141402952749362,,
48462,60,0.1478883033843134,,,0.07001885628257401,1.231406031889945,-0.006794661920195063,-0.05444252059710275,-0.36262532939166325,-3.1457423444465404,-0.36054618778963443,-1.5661160828108425,0.02670162417209873,0.15794378994653838,0.8644052075182455,2.3995326645631097,-0.00588402196249223,-0.8598080859836074,link_with_comphist,C_WLS_1_over_n_same_date,True,V_col4_tfidf_mda,fin_neg_tfidf_mda,,,,,-0.00588402196249223,-0.8598080859836074
51008,60,0.04417771724279463,-0.1457974125424142,-0.8098196926601555,0.05503691157952578,1.1484589849986004,0.08830816419378673,0.8498864668144656,-0.33887515148867764,-3.1597059352475205,-0.04960473347920107,-0.2390029158486344,-0.14004844688545315,-0.9768044521166364,1.0606228022963151,2.7171351666013734,-0.1457974125424142,-0.8098196926601555,link_with_comphist,C_WLS_1_over_n_same_date,False,IV_col2_prop,fin_neg_prop,,,,,,
51008,60,0.04599850002342038,,,0.03974929078754213,0.8296125336593299,0.05732810617208481,0.5625976713477251,-0.3424007878564065,-3.3436311786354636,-0.05596208417055076,-0.2700962254114844,-0.17913251194867474,-1.2626768315780208,1.0798828981864494,2.7873739953350714,-0.0008673836353528738,-0.13222437658780178,link_with_comphist,C_WLS_1_over_n_same_date,False,IV_col4_tfidf,fin_neg_tfidf_full,-0.0008673836353528738,-0.13222437658780178,,,,
48462,60,0.03960944216979536,,,0.06344263719379344,1.304950777506776,0.08849187192069528,0.7917096273281022,-0.3296700499370505,-2.9827039561203903,-0.11319441541092184,-0.5366107210815448,-0.1182103756792098,-0.79334641963389,1.1166841653262503,2.8881045755842067,-0.22330169944628858,-2.7008215918192464,link_with_comphist,C_WLS_1_over_n_same_date,False,V_col2_prop_mda,fin_neg_prop_mda,,,-0.22330169944628858,-2.7008215918192464,,
48462,60,0.04153150882930333,,,0.06826554109721578,1.3794127987062892,0.07017449275732288,0.6310329019843084,-0.3306266502326729,-2.9227277577303665,-0.12379231264269036,-0.5906173030744544,-0.11551630460627313,-0.7717869983553179,1.1240030892799173,2.9032419924778825,-0.010875540380953369,-1.4363853023982915,link_with_comphist,C_WLS_1_over_n_same_date,False,V_col4_tfidf_mda,fin_neg_tfidf_mda,,,,,-0.010875540380953369,-1.4363853023982915
51008,60,0.14987597756169854,-0.1583147219065086,-1.0687252430828886,0.09366776925932267,2.289635402422927,0.051468584315801306,0.41367563314264477,-0.25289419471170344,-1.8512014783721582,-0.05539747927136292,-0.194986447249247,-0.1217521201757905,-0.8215858151995838,0.07821855113482262,0.2639335491398948,-0.1583147219065086,-1.0687252430828886,link_with_comphist,D_WLS_freq_plus_TSwt,True,IV_col2_prop,fin_neg_prop,,,,,,
51008,60,0.15030069725171744,,,0.0917272495101856,2.2631497757730172,0.03423862443757676,0.2681788190646844,-0.24418595979185642,-1.8147970521492918,-0.0501619275948721,-0.17528654521820689,-0.12774639749153377,-0.8849129214818731,0.06660962935495005,0.22256158319761027,-0.0044224251757734034,-0.7356128747108852,link_with_comphist,D_WLS_freq_plus_TSwt,True,IV_col4_tfidf,fin_neg_tfidf_full,-0.0044224251757734034,-0.7356128747108852,,,,
48462,60,0.14744662353372037,,,0.09229553671208147,2.045090611203204,0.024810939506640955,0.19735371630226783,-0.3066576494242137,-2.1694027620512983,-0.09264453493787696,-0.3241647840002388,-0.13167098471899782,-0.7878748675638025,0.14171315619731747,0.4806500900972091,-0.0707795053110197,-0.8975744090822184,link_with_comphist,D_WLS_freq_plus_TSwt,True,V_col2_prop_mda,fin_neg_prop_mda,,,-0.0707795053110197,-0.8975744090822184,,
48462,60,0.1478883033843134,,,0.09388051305857545,2.106252664304853,0.01970885766293464,0.15407093790329243,-0.3004623274171374,-2.1445186949842143,-0.0962708971344712,-0.3385744391779437,-0.1297415743521593,-0.76673014400931,0.142002351890886,0.4752474080458007,-0.003582719801897451,-0.532719713856812,link_with_comphist,D_WLS_freq_plus_TSwt,True,V_col4_tfidf_mda,fin_neg_tfidf_mda,,,,,-0.003582719801897451,-0.532719713856812
51008,60,0.04417771724279463,-0.17497115717270903,-1.0830214766510489,0.07238855660460226,1.9316369164728824,0.10396734476630783,0.865459634373001,-0.2698377507325207,-2.0150227050312517,0.05155596610544243,0.1830055809242874,-0.34197578280964147,-2.3082888262729266,0.20531486414019073,0.5643121512659034,-0.17497115717270903,-1.0830214766510489,link_with_comphist,D_WLS_freq_plus_TSwt,False,IV_col2_prop,fin_neg_prop,,,,,,
51008,60,0.04599850002342038,,,0.06980813770892869,1.7774445577816373,0.07681126605618879,0.625603514057082,-0.2604658186660364,-1.9872309834144775,0.047552632827519904,0.16772054577590895,-0.3626105335777414,-2.4131755172492837,0.17134564034073516,0.4607256563488897,-0.005569784216168167,-0.8449164275150954,link_with_comphist,D_WLS_freq_plus_TSwt,False,IV_col4_tfidf,fin_neg_tfidf_full,-0.005569784216168167,-0.8449164275150954,,,,
48462,60,0.03960944216979536,,,0.07115514445070588,1.7017181719953216,0.09918154726208259,0.8601560085037745,-0.28122722900838626,-2.186558552726074,0.0460328366307819,0.1619029943824169,-0.35212729065463555,-2.0169468608910295,0.1900542824080676,0.5209864298684296,-0.1560938983101115,-1.7401416174649986,link_with_comphist,D_WLS_freq_plus_TSwt,False,V_col2_prop_mda,fin_neg_prop_mda,,,-0.1560938983101115,-1.7401416174649986,,
48462,60,0.04153150882930333,,,0.07406826329185975,1.7666651024805802,0.08247806548121074,0.6830339153801935,-0.2720917539268548,-2.102777978483097,0.03268219769458036,0.11430203006074477,-0.3445119660864105,-1.975713758152212,0.1883081966532265,0.5048673594589096,-0.010098337063662616,-1.351844844821207,link_with_comphist,D_WLS_freq_plus_TSwt,False,V_col4_tfidf_mda,fin_neg_tfidf_mda,,,,,-0.010098337063662616,-1.351844844821207
51008,60,0.02280224077664449,-0.28412848912010613,-3.217887243331749,0.030298380097988215,0.8809278954897228,0.12440214033539894,1.5452650913496773,-0.2986943778362798,-2.4019029451981546,0.13401011054046463,1.0329669409523194,-0.2772994284287408,-1.8725989891371535,1.0692954714424274,2.4803987045725115,-0.28412848912010613,-3.217887243331749,link_with_comphist,E_min_obs_50,True,IV_col2_prop,fin_neg_prop,,,,,,
51008,60,0.025287812486585227,,,0.03904238726211303,1.1146401564801895,0.11866937389467848,1.4731171242339276,-0.2973647679406124,-2.4535442832870262,0.12803332756767022,0.9850575226653481,-0.2713972371645059,-1.8719233761745335,1.0588305770568172,2.48593177114324,-0.00840999357275277,-2.6681126434998377,link_with_comphist,E_min_obs_50,True,IV_col4_tfidf,fin_neg_tfidf_full,-0.00840999357275277,-2.6681126434998377,,,,
48462,60,0.023621986523451065,,,0.030527273410440522,0.868896269379233,0.1286009935903321,1.592085582858937,-0.3278819614737774,-2.5105777293903855,0.1271698157875108,0.9378863621964313,-0.28054700012069106,-1.8407700364108652,1.1583754180206582,2.6274562865884645,-0.20542634919106256,-3.6088988673196765,link_with_comphist,E_min_obs_50,True,V_col2_prop_mda,fin_neg_prop_mda,,,-0.20542634919106256,-3.6088988673196765,,
48462,60,0.024460978316460356,,,0.04266851951183829,1.2242725483394294,0.12310878505369262,1.5391171101015528,-0.3220935772613097,-2.5039557962261654,0.12072638786550241,0.8855962697197691,-0.2686410923404431,-1.795785303902561,1.1377797963862522,2.6020303479681988,-0.013680541785312528,-3.43108740999057,link_with_comphist,E_min_obs_50,True,V_col4_tfidf_mda,fin_neg_tfidf_mda,,,,,-0.013680541785312528,-3.43108740999057
51008,60,0.017180483947173333,-0.28909276554689106,-3.790844178401676,0.0436962841007145,1.271796630788104,0.22605366086246384,2.2104445674615265,-0.3937853071262312,-2.4435284347711947,0.18594291400202645,1.3663137043692952,-0.42253115230657545,-2.427605534438371,1.1831499156649534,2.709256203867634,-0.28909276554689106,-3.790844178401676,link_with_comphist,E_min_obs_50,False,IV_col2_prop,fin_neg_prop,,,,,,
